0.0745765,0.0706032,0.0488513,0.0373851,0.0441496,0.0515466,0.0767436,0.059338,0.0603788,0.1065,0.0700254,0.0721142,0.0644982,0.0626699,0.0611375,0.0956732,0.176786,0.185691,0.175711,0.175261,0.153602,0.169793,0.177508,0.174887,0.363158,0.338787,0.307634,0.333618,0.32797,0.389197,0.360003,0.332611,0.287413,0.260397,0.341666,0.333999,0.362618,0.289132,0.284573,0.299884
0.0741264,0.0738507,0.0548651,0.0450366,0.043544,0.0421745,0.0732697,0.0589345,0.0954761,0.115126,0.0617926,0.0734448,0.0732993,0.0713499,0.070625,0.0908495,0.169897,0.1869,0.150162,0.163508,0.148625,0.180835,0.18258,0.178312,0.341877,0.317824,0.277704,0.343008,0.322631,0.38623,0.350504,0.321164,0.264849,0.254664,0.365166,0.319696,0.35511,0.280522,0.272025,0.29404
0.0851916,0.0826599,0.054631,0.0580534,0.0393078,0.0416318,0.0690192,0.0586991,0.118074,0.119805,0.0570829,0.0766693,0.0793332,0.0858506,0.0876706,0.0942737,0.16941,0.177741,0.143122,0.145031,0.140789,0.172214,0.173005,0.175259,0.327758,0.318568,0.293063,0.377649,0.348196,0.396806,0.357745,0.329671,0.241599,0.250713,0.346186,0.286169,0.329481,0.263716,0.259314,0.279991
0.0879995,0.0879523,0.0474864,0.0631955,0.0377751,0.0437561,0.0633645,0.0633912,0.114827,0.11068,0.054076,0.070494,0.0814641,0.0913636,0.096138,0.093987,0.167378,0.165574,0.146405,0.13694,0.133853,0.163557,0.164143,0.165722,0.338068,0.337805,0.320742,0.399188,0.367459,0.40513,0.371813,0.341252,0.238671,0.252072,0.331983,0.279384,0.321281,0.259047,0.256924,0.277835
0.0805655,0.0978969,0.0398193,0.0628872,0.0319224,0.0588114,0.0566029,0.0772399,0.0986036,0.0944617,0.0462237,0.0638925,0.0843661,0.0821931,0.0922233,0.0887665,0.166118,0.14995,0.161261,0.137494,0.144616,0.158903,0.166154,0.157644,0.375068,0.376851,0.372419,0.399145,0.360555,0.410031,0.394935,0.369575,0.245437,0.249745,0.313612,0.295792,0.331619,0.260941,0.258219,0.269702
0.0838632,0.105204,0.0580552,0.0633593,0.0354587,0.066567,0.0598811,0.0964567,0.110331,0.11241,0.0552033,0.0761298,0.0911234,0.0902277,0.0941976,0.104682,0.153327,0.145275,0.163096,0.141732,0.167066,0.151901,0.158798,0.149462,0.357241,0.360105,0.370184,0.370551,0.314897,0.383937,0.376581,0.344137,0.269352,0.249635,0.312092,0.31154,0.345935,0.281694,0.284214,0.275126
0.0922627,0.113283,0.078762,0.0764773,0.0490775,0.0714918,0.0653924,0.111555,0.140006,0.153724,0.082711,0.0943422,0.0981692,0.126828,0.123018,0.127686,0.139638,0.143119,0.153971,0.137543,0.171181,0.139102,0.15452,0.141609,0.330349,0.317566,0.343376,0.345551,0.298032,0.348362,0.334901,0.317854,0.267787,0.242537,0.301954,0.306399,0.337709,0.287896,0.291526,0.26783
0.127426,0.146538,0.112163,0.116224,0.0880722,0.112895,0.107299,0.138521,0.177679,0.193355,0.119647,0.126561,0.120941,0.165371,0.160758,0.160423,0.136793,0.143514,0.147523,0.137743,0.150108,0.136971,0.150665,0.138324,0.301433,0.28443,0.312748,0.309175,0.291248,0.311421,0.299255,0.295156,0.225805,0.204811,0.272917,0.270754,0.308613,0.24831,0.252649,0.235353
0.140976,0.164541,0.125966,0.13806,0.106132,0.132892,0.127951,0.155386,0.177848,0.191073,0.124982,0.13153,0.126161,0.168534,0.16396,0.160904,0.138886,0.141172,0.143091,0.137449,0.137773,0.134772,0.147146,0.136097,0.309733,0.292211,0.31896,0.30257,0.307428,0.317078,0.303434,0.302076,0.201588,0.184417,0.253599,0.253745,0.280856,0.219594,0.22838,0.213466
0.142842,0.177236,0.123412,0.149729,0.113389,0.147062,0.142283,0.155759,0.15558,0.168138,0.108361,0.118258,0.111264,0.148027,0.144688,0.13807,0.136567,0.136678,0.143474,0.13185,0.135189,0.120948,0.136689,0.137762,0.333087,0.313906,0.35078,0.326196,0.343948,0.339377,0.329025,0.327052,0.197963,0.1755,0.240264,0.242037,0.253989,0.212109,0.215922,0.207883
0.126405,0.166617,0.0985883,0.13103,0.0995193,0.138408,0.129887,0.124533,0.113888,0.122164,0.0760299,0.088312,0.0770389,0.103201,0.104273,0.11009,0.139869,0.142323,0.152629,0.126405,0.140578,0.117692,0.133441,0.145421,0.357009,0.341759,0.377343,0.366768,0.368782,0.365184,0.36364,0.354049,0.224955,0.193852,0.260238,0.254594,0.273745,0.236266,0.232052,0.230415
0.103445,0.135447,0.0754997,0.10541,0.0786236,0.11901,0.106487,0.0950512,0.0882447,0.108575,0.0598589,0.069371,0.0581286,0.0715925,0.0785223,0.10442,0.145013,0.149075,0.152935,0.124834,0.143722,0.121651,0.14229,0.147967,0.372659,0.352154,0.392935,0.39108,0.382783,0.383441,0.378044,0.364545,0.250856,0.220985,0.281659,0.27431,0.294841,0.261732,0.254606,0.252708
0.0730548,0.0923381,0.0488472,0.0761773,0.0546391,0.0897547,0.0798483,0.0742438,0.0802254,0.112029,0.0559303,0.0589116,0.0548548,0.0697829,0.0693393,0.101292,0.155237,0.144123,0.142672,0.111659,0.130951,0.119924,0.147696,0.154163,0.382375,0.364777,0.395921,0.424127,0.4,0.392121,0.377077,0.361713,0.269556,0.253986,0.30325,0.287735,0.315727,0.286847,0.286977,0.271857
0.0593391,0.0907679,0.0375468,0.0765856,0.0423723,0.0758413,0.0671552,0.0766679,0.0807163,0.0999389,0.0605816,0.0608504,0.0560368,0.0737865,0.0745013,0.0910509,0.166771,0.143979,0.126961,0.100972,0.111031,0.125177,0.155611,0.153958,0.374736,0.371319,0.377273,0.422392,0.402103,0.386487,0.363452,0.3582,0.279599,0.261895,0.316752,0.289029,0.330995,0.303327,0.301818,0.281907
0.0472187,0.0968304,0.0356222,0.0803578,0.0312389,0.0570927,0.0496166,0.0817117,0.0990629,0.0979348,0.0689595,0.0702413,0.060908,0.0997574,0.0972037,0.073564,0.164073,0.144144,0.111866,0.0964157,0.100964,0.129908,0.154296,0.149688,0.357352,0.368215,0.332067,0.390635,0.379807,0.379406,0.353237,0.35027,0.292805,0.264069,0.342185,0.297178,0.352906,0.303763,0.309875,0.301356
0.0544371,0.0915802,0.0586455,0.0703752,0.036217,0.0562597,0.0448667,0.0826409,0.115404,0.112022,0.0745122,0.0761893,0.065752,0.118134,0.111183,0.0733426,0.15917,0.149622,0.106035,0.114321,0.102982,0.145772,0.155214,0.152017,0.339096,0.354809,0.301718,0.362138,0.373274,0.362443,0.352885,0.343676,0.293152,0.264663,0.352276,0.316537,0.347627,0.286784,0.302519,0.30627
0.0636976,0.0837878,0.0729367,0.0616986,0.0419466,0.065776,0.0521709,0.0798633,0.118489,0.115771,0.0790922,0.077396,0.0656374,0.120967,0.111666,0.0776323,0.160417,0.164393,0.118106,0.136282,0.110432,0.157336,0.161466,0.156644,0.329505,0.346285,0.300582,0.362755,0.383038,0.346305,0.347425,0.346512,0.290206,0.262438,0.33857,0.307569,0.329896,0.277631,0.294669,0.299121
0.0783544,0.0803566,0.0770919,0.0613039,0.0404954,0.0726237,0.0717452,0.0885612,0.116184,0.0980095,0.0913274,0.0733201,0.0662584,0.120682,0.110759,0.0854154,0.154648,0.171822,0.154109,0.169267,0.140913,0.15933,0.15966,0.158796,0.364041,0.388671,0.333464,0.376003,0.40851,0.369022,0.372959,0.373221,0.248786,0.229795,0.279547,0.276338,0.281455,0.243513,0.251163,0.250595
0.0846775,0.0858234,0.0593994,0.0619618,0.0304587,0.0701776,0.0791131,0.0961862,0.0986706,0.0717598,0.0821938,0.0611992,0.0582112,0.104153,0.0991084,0.076762,0.172728,0.17778,0.159903,0.182029,0.169179,0.168177,0.166084,0.16488,0.387846,0.413939,0.370863,0.383732,0.42184,0.399059,0.39325,0.38887,0.220977,0.221494,0.270701,0.276284,0.269171,0.222923,0.227586,0.237458
0.0892311,0.0994824,0.0459034,0.0539789,0.0329586,0.071832,0.065731,0.0883995,0.0766401,0.0620653,0.0569669,0.0535458,0.0474936,0.094973,0.0903291,0.0768806,0.184498,0.184601,0.150361,0.18442,0.174955,0.173311,0.174816,0.166712,0.356181,0.370002,0.360238,0.378127,0.373066,0.375941,0.364203,0.361515,0.246875,0.245129,0.294968,0.293844,0.311017,0.239656,0.257749,0.260712
0.0904822,0.104062,0.0414119,0.052589,0.0400554,0.0832562,0.0644005,0.0860287,0.0703469,0.0729252,0.0499476,0.0419555,0.0480636,0.0908373,0.0844013,0.0827123,0.175727,0.174906,0.158803,0.194554,0.191095,0.169351,0.171214,0.160555,0.337572,0.335724,0.332796,0.374324,0.331694,0.350979,0.346929,0.338843,0.267814,0.266763,0.299631,0.287744,0.315963,0.252769,0.275333,0.27481
0.091864,0.0974404,0.045864,0.0519516,0.0420755,0.0859067,0.068424,0.0854684,0.0752275,0.0854091,0.0535543,0.0407509,0.052718,0.0839159,0.0851472,0.0924836,0.168074,0.159688,0.163863,0.194182,0.191466,0.164847,0.164062,0.156027,0.340414,0.339805,0.316633,0.375913,0.326033,0.351311,0.347232,0.331128,0.266986,0.272892,0.298276,0.281118,0.312031,0.262612,0.278631,0.276206
0.0882429,0.0933744,0.0580745,0.0581571,0.0417024,0.0793581,0.071422,0.0831427,0.0855423,0.100137,0.0610258,0.0518271,0.0643619,0.0778059,0.0894704,0.103971,0.158647,0.13932,0.162359,0.160496,0.172032,0.156383,0.159197,0.144823,0.356817,0.35825,0.328262,0.390688,0.35484,0.366605,0.356176,0.34871,0.260958,0.268714,0.286618,0.273065,0.300069,0.274749,0.275457,0.268411
0.0850213,0.0888852,0.0568904,0.0598026,0.0407823,0.0685399,0.0680445,0.0782256,0.110844,0.106398,0.0715136,0.0520684,0.0716126,0.0933994,0.111029,0.106319,0.147342,0.139403,0.169806,0.131419,0.150827,0.141028,0.141956,0.14271,0.352093,0.3628,0.376057,0.401424,0.408665,0.371614,0.365239,0.369641,0.261992,0.264672,0.261892,0.297067,0.274983,0.286942,0.275459,0.262425
0.08107,0.0814241,0.058195,0.0516424,0.0461932,0.0704385,0.0710496,0.0689083,0.117171,0.10688,0.0757872,0.0471239,0.0721618,0.101023,0.116966,0.101942,0.144025,0.143641,0.17709,0.146085,0.157998,0.129973,0.128935,0.150807,0.346786,0.358144,0.379398,0.394609,0.40385,0.359013,0.359382,0.368133,0.268557,0.267663,0.262381,0.31025,0.27463,0.29754,0.284611,0.270961
0.0870358,0.0655429,0.0692304,0.0348748,0.0568372,0.0874002,0.08034,0.0599256,0.101594,0.106866,0.0758451,0.0481802,0.0637115,0.0930312,0.100054,0.089278,0.144025,0.14745,0.176188,0.159815,0.154372,0.120841,0.12478,0.15834,0.353685,0.37208,0.370304,0.40563,0.388605,0.35586,0.36264,0.373029,0.269028,0.264142,0.26725,0.310193,0.289032,0.29525,0.288578,0.277882
0.0787963,0.0584493,0.0673851,0.0324297,0.0522568,0.0803692,0.0728965,0.057284,0.0742497,0.105977,0.0629638,0.0611365,0.0577155,0.0721886,0.072257,0.0697352,0.144594,0.145834,0.17582,0.152811,0.13726,0.132232,0.137215,0.15369,0.362223,0.366147,0.359529,0.414523,0.387875,0.358317,0.366577,0.374199,0.287476,0.274454,0.290916,0.30548,0.312556,0.299774,0.298764,0.296885
0.0642263,0.0530273,0.0582505,0.036713,0.0429732,0.0632651,0.0570485,0.0505615,0.0613377,0.0988057,0.059826,0.068316,0.0549401,0.0697359,0.061905,0.0678337,0.153022,0.146902,0.17412,0.139762,0.140687,0.141578,0.154136,0.163274,0.364062,0.361133,0.360455,0.400751,0.393837,0.359522,0.3639,0.362149,0.304456,0.289669,0.30488,0.323309,0.314371,0.307696,0.31195,0.308935
0.0615522,0.0559682,0.0561735,0.0390125,0.0440294,0.0635191,0.0552133,0.0515248,0.0599898,0.0941137,0.0582825,0.0678182,0.0566937,0.0818603,0.0613805,0.0694159,0.152363,0.143782,0.164857,0.126061,0.146054,0.135415,0.1551,0.159732,0.36047,0.354033,0.359766,0.392289,0.382937,0.349796,0.360505,0.353354,0.31186,0.299184,0.319248,0.345155,0.317426,0.312707,0.315026,0.319077
0.0703827,0.074088,0.0598584,0.0514387,0.0518714,0.0932651,0.0668602,0.0640896,0.0696577,0.0977467,0.0582927,0.0689634,0.0566083,0.105894,0.06942,0.0690623,0.132399,0.122773,0.142747,0.112176,0.14093,0.107686,0.133805,0.142124,0.349465,0.343367,0.360636,0.376844,0.365873,0.32438,0.358138,0.348868,0.326192,0.308425,0.338866,0.358111,0.332491,0.31998,0.320347,0.330902
0.0886799,0.102516,0.0771922,0.0670589,0.0661778,0.135452,0.0897349,0.0802351,0.0806508,0.113544,0.0555052,0.068317,0.0534512,0.112108,0.0761237,0.0744993,0.108703,0.101404,0.125925,0.110838,0.12046,0.0897322,0.103291,0.115628,0.340295,0.320577,0.348929,0.367223,0.370624,0.301398,0.348791,0.350397,0.329277,0.306413,0.343992,0.341194,0.334321,0.310042,0.32845,0.329715
0.0951171,0.171079,0.0810292,0.0768034,0.069743,0.1531,0.0963391,0.0911449,0.0894383,0.170982,0.0591745,0.0668241,0.0568809,0.0966643,0.0792024,0.085845,0.0960956,0.108767,0.130616,0.110104,0.100495,0.0746723,0.0952955,0.116533,0.334659,0.252453,0.321648,0.362738,0.385668,0.305772,0.339619,0.33536,0.317282,0.248457,0.331908,0.326194,0.319698,0.307324,0.323096,0.306445
0.0751334,0.237426,0.0652331,0.0740081,0.0623345,0.119807,0.0772353,0.0850525,0.0943799,0.198035,0.0622471,0.0716388,0.0645547,0.0789878,0.0763971,0.0825659,0.120338,0.11981,0.143963,0.119414,0.105906,0.0953651,0.120177,0.143628,0.336696,0.213293,0.316746,0.363585,0.38822,0.337945,0.345645,0.326606,0.297329,0.189119,0.323952,0.309814,0.303263,0.299125,0.305752,0.288114
0.0626683,0.269009,0.0588279,0.0699898,0.058527,0.0884177,0.0699856,0.0851057,0.0964609,0.196053,0.0665652,0.0794671,0.0670915,0.0810772,0.0772439,0.0840366,0.139292,0.120604,0.149787,0.125857,0.124114,0.11634,0.136092,0.156228,0.350028,0.207403,0.338961,0.377836,0.388799,0.370947,0.361874,0.339708,0.278907,0.168446,0.302558,0.28977,0.29259,0.278504,0.284741,0.266407
0.0534825,0.270626,0.0538854,0.0781525,0.0488417,0.0675497,0.060472,0.0895627,0.0919176,0.162152,0.0762185,0.0915562,0.066404,0.087563,0.0897505,0.090199,0.145104,0.11964,0.145664,0.128943,0.135079,0.133897,0.146847,0.155172,0.37652,0.229482,0.374816,0.381153,0.39937,0.390043,0.374152,0.357549,0.275584,0.183528,0.282344,0.272893,0.296585,0.267784,0.27227,0.256037
0.049526,0.227703,0.0502638,0.0878847,0.0473629,0.0596215,0.0557745,0.0887402,0.0851594,0.121551,0.0788643,0.0899438,0.0598514,0.0898304,0.0922777,0.090421,0.137706,0.125874,0.136707,0.123301,0.124788,0.132245,0.143481,0.139393,0.374703,0.258561,0.384509,0.373359,0.397018,0.365524,0.36506,0.354469,0.296601,0.22592,0.290028,0.271909,0.315748,0.296786,0.287665,0.273189
0.0522505,0.127356,0.046954,0.0879314,0.0560713,0.0492499,0.0588084,0.074331,0.0834949,0.0821016,0.0770764,0.0778059,0.052586,0.0873163,0.0869255,0.0865815,0.124123,0.138678,0.134596,0.114565,0.0993334,0.124496,0.121391,0.123635,0.359673,0.295719,0.369163,0.362816,0.38324,0.333893,0.342718,0.349019,0.312648,0.29543,0.308861,0.291078,0.342014,0.335317,0.318674,0.298686
0.0736375,0.09312,0.0626986,0.086263,0.0669597,0.0703009,0.0777329,0.0759919,0.121421,0.123114,0.108218,0.0904985,0.0952655,0.126435,0.120271,0.11319,0.130639,0.137402,0.159637,0.126475,0.105522,0.114188,0.111008,0.139634,0.34083,0.303876,0.323933,0.34294,0.363914,0.331669,0.335399,0.326463,0.278032,0.281129,0.290431,0.293421,0.310642,0.299584,0.295056,0.284066
